NU_INSCRICAO,NU_NOTA_MT
47c56b81cb75952158cc58ac1dba1c6adec1e441,467.98547
e749ce60d99c6e78272a2bbf6e064087b44441f0,0.262609
19df9feceee051f2b3466617bd4969688049c530,462.57928
112515d41ca96e2dca583ac6f049404d651f7ed6,0.262609
5128a1a7c4743109ace5dcfd42879ee999290536,465.2066
396393b00220c19d1da779dd40277ab033825c5b,454.301
aa3c70232b75e6699d4fddad8278b785019de599,470.9478
23fe757306c647c997ddd80b681ee7cdd693ed0a,448.9036
8338d85c01042aa8d043b4f004e1051b7dab9385,414.28
1ae3591562a76ac63d7f8edf9113a2eaad373539,478.83203
4fd659b8ab4ac00f9233609c32a6f735b909493e,455.57443
97c20f6f8377abce03e1a8e94f3e9428a7692d5a,720.5857
71b6c0ff2cf1ea9e3dca0f24e45d2224fdc718f2,457.45023
eb72e93988532c686581729e39b8b969e8fe11f9,500.42514
f8b9cf59ba045595c2635ca232e74e417468054f,438.99393
e2867649339be49075bcc34446b27b84685df132,548.24457
a684d0f8cbd3951c1aa7f0eb17207255da6a5342,440.31485
4b83e292acd8b9b0ff3f73d2d76786c668346b02,567.5478
f220f1ad2b33afcbe62e6d7110acbf8f33611643,435.31772
d56f89ba5ab1ac6aa1f378352545c14bab6b643c,0.5173792
8e397c184b99d98a6321ece206c14e060259f972,454.55652
007d54236b259073657f2ec22ec77f01f53cc845,422.34665
b821047b68fddf477c463a21d71311fe8dfeb73a,543.375
fc00ce0aa1e7031be87c6e596b3d2e3b7bfc718d,420.09424
026b462e5963b287ce2dc90e178427b18315ecc1,0.5173792
0d66828e27aca8b62da5a21d35836e0ad7299858,0.262609
7b96070e1fe3a1949cabd1a19ed516f51f4d0cce,410.3967
5446cabae69b4a3f17a93e915b20c902629f6bfb,0.2128824
0031a184b641879da21aa6b20afe7fe981cbd0b9,437.8813
3b6f2590bb08848ae5b7cd08a41d1cc6a628c1f6,796.1411
f764e7fc1a9e524379fb803916a4febbe7eb24f5,0.09176701
f0527e3f10cbf275c69eda7ebf7e521f74723644,472.92072
dbb9805d453e8be32d844ff35ab54818f1862c4a,433.2952
c063002d93b60b03895b07efdfb49981c0aa74cf,569.15924
79a82427efed350356cfde73470641b0143931af,481.32147
998dd43e87b4e1a075aa5af92a3dd5aa644b6710,422.384
b6896311e1e6509aa201bb98af9d59a9f92ae26d,527.80084
cdbc37753e75ff9e9084f74b9ea32790dc3021c8,540.6688
1ff27016f59accc6db15f32efc63c1e359c2e640,469.6955
9ea22356a56bcfc22a8a8a7b560904e51261c3ac,0.09176701
70f54399076674b5788c25a4f91590eef521c586,495.66467
c9c74863e650894c407ecff2e859d545add51127,451.73798
5a620d93a07732b713ce1c5f8b1207fe4ddc2db5,467.4437
adb2c4c81f38b46232c14ba76031de8e4d932bfd,425.0707
ee5f9994df3331cf0df76303584bab4070a28d0d,509.3198
f1188bd78bb2caf3b243095a7efa21a90b455323,509.02808
469a2496f12cda71984b4783186e4a81ddc66d05,439.7998
53aff6504cf05345877577b392df1e6d3495f96c,446.57843
c93e7b3dbc68c73e8b971c76348d35b6ab96f832,550.6988
e3d52ab59888e30406daccc15eaa5b2c093768c4,0.59383327
16e35b093d462f16bca8f46ef05907d7674171b5,416.5905
39eb70c2dee43187cd0c1e31a3ea9c4c9da6bcc7,428.94214
61d98e628e77be0d8884ce8f3108afc6ae7c5c03,500.41986
603cdac3e2637a1775d0835a35b1824a66d6f159,492.18347
729dbf9ac607943285cf9cabf80503f9e1112cb0,678.79553
6553371b304d9effccd011d3ed11f852354b335c,460.37155
dd7b89ef2c69d23491f3e4eaa9d23e0ec85cdbc2,462.91776
6b11913937224ba8eac6c17003a30e9d6939b6a3,419.20312
11cca4c8990d674ff1a5e26fe0040669e61a0233,409.24243
7cc229b6a8bfb19b7018bb362188dd9bf985cddb,436.00977
569fff7fa6d66e6a99c21bd650356b830ee82ff9,506.1422
d974c6fd7a7c8a43b2aded4a925119b6d56468a8,484.24518
96c92d668b7c3585d4ca225dc2ba2d2f61a83f77,556.129
80c9bf87c8851d126db4fac626b5d65e55bc2c11,0.62227964
01f7730894bdc452e3477d93e3c54ff415b61111,451.28775
5ec28648c95c2da89e5d8edceef07e9f93cda87a,455.6495
c3f000c8196ae5fb2a6a6e1eb07ed23b5e959dc5,0.5173792
c72b158cced5274845a6dd714599314634bb6c48,421.59766
c48bba8ca267525981be488ff4e86cf050164a39,425.02664
f34a161eeb0416fc4b417e93ce97909636c524a9,637.26105
c1879190680836a87f332da038342397e16c5ccf,470.80164
6cfe37fe7376f0d2f9ee084516700cfb9c5baa2f,457.16812
92b5684e2a99a7a6a2d20d8edbda70fb9b15e9e1,464.04437
54b2fd8f0178fb68be897d3c078edee23671f16a,0.5441067
9bd47b6835215e353d16c1dfa6c03f4c3b2f9e1f,617.35754
f64ef391c8560402e96a9cc926483c72aebb3e8e,0.262609
9ed6c9c343caea90c23c8852d6a1d36e231bbc7c,440.9223
8833c7ba011d13481b959f08f6c7cf30a1556c6d,428.05133
6b326331104abe00432c6f1f57bc55f4224688b8,0.2128824
f3ef288fa31afac3b0ca3aa433d13e272fe00266,521.38464
dd2d48e442be679f4ea26a306395cd883b62adf9,480.0904
8b1d9baf2ce110da189bdc97492dbfe0695c86aa,0.5173792
c58609f09096eb6b8798597ee6e37c8c1ac0e23b,2.898829
5fdef6f4ca221d65de7129dea44cf3496f5cdd64,0.63907707
2689bd93b7eeaf6477323172ff564376bbb01a61,437.67084
4627ec480f21bb94067f34cc9fbb40e25f65b478,0.2128824
02099cf2215f0382aacf7329e93018c8ff49241e,0.5173792
05cf942d421a1328096dd41aa129871a0f151617,461.27777
75c132a4c4e1282cdba35d9e0bdf61ae7e508b3c,468.28867
cdb9efbf46b74930f814ed3315298d246112432a,584.5612
d223498de0171aa5a893a630d50d64cdd6c3903b,527.93713
c8a54292e1a0f01824920b5ecef0ed73117c82af,446.80585
e965f4dc22429c93fe5ba5f45cb4d811697c7dd1,456.7968
94e57ce9bdc898ebd57e1977d10ec1a4b1016f5a,520.0186
b083c91a03a467c488143daae73bc1ca6c67eaed,416.78113
e045a78dd6d3a80cdb933c2c633235f9400d935e,442.19534
9c03ec51a87204ffc1879e6b7a4dac8cd3d35a9d,472.43576
06dcdcbccf054a131e22e893c4ef13c5c55e95c6,508.83282
6d92d2501c29777b1ee946549b4c68855dcaf846,511.93344
7510c5fb8ba3e4f346c13e2864fe1b980d4a8ff0,529.11615
477647b25c833f63e00c3018c6e35b6f92ba3e21,0.62227964
1990bceee04b458c7506e12bfc94340568e90652,0.262609
40f78aa7da9ceea65c094319f607534e9b30365e,483.2184
629098a8b4808aaf21d231d76749534f767af76f,0.62227964
cea2d68d8a866c40bbf04cf59dfab64ab5728f0c,0.262609
1d24aa3d5981652501dfaed0536c6a7268269e42,508.49872
e172fa5f93736178e35f574e8c2ac09d5191ef51,423.4615
ad12d43e69656e89951352925b1783b8f52e461a,476.4355
baef769fe1e7fa60a51d42aecf92b955d4b897ea,451.02322
d0dde3b886beb447747030ffc5e4df503c77ea06,427.94983
5e72d4a95f175b0f3b54cc41d54beb6574bae90f,439.73907
8e19e5d730aa06ec06279e0b711954526ac5fdf0,566.48224
930aa8888d9dfc515a1c1d862bb5e0008fa3fb37,442.7309
5132afe537cc020677fc257025ac2197ec8f4f76,424.80588
4800ed1c53611d0b9722bb55f2b5eb411d9810f2,455.60538
d241980523994e8163acc9fa7535cb8a2f4581c2,451.3499
dcca0013abf090da1a0fc8a5fdc0039fd556d540,0.59383327
5bc9f56113c15fb72b540e78b9ed76e84a6bfdd0,484.6667
d53d367385fdeebd4755f504ce0b52c08212e2cf,492.42685
43345fa824e2d2e14c9e55ef4203fa7281384d08,465.28934
a1389e38917a93d168c5bf2a6b06f50e61c01bf0,0.262609
91715815e6d1a2fd369379aa2451e4d535f000ad,784.4748
fedec1c68a8209fbd9d61deb68b5758092e988b6,467.53906
595b7e5edb003a28180a8b0d017b3cb0133ea763,428.31903
8f211dc328e1b6fd9dbc8a3e9599bb952273aa69,467.5791
46a697f4c8e3f21cde73ea82e859032ba778c4a7,552.93414
9bd8e8097edf52b4f95ff4bd5d66106f2ba3b7d7,0.2128824
b04f5a32926fa64f940dfc5b37827973e1ffdab7,435.93814
148e3ef8c2a7052b7a54c05c17e9a64b03dcc958,0.59383327
4e52b73e91be41ec437fe105497c6fa4b2d9c2bb,421.25818
b02a44458d192e2b88fc6a22f10b76564289b3bb,523.8212
6ba95b286f8b8489fbffdfa008d07e86828c6377,0.262609
67c21afc206a6cbbcecac9f53aeef2deba622be2,0.62227964
2026ef69839e751b2b78f3423b71adda30c8ff12,0.2128824
0672bbae643d4a999853d5fd1f3a4341848b8525,418.0822
dbc2ffa058d03823310bd5a22ffcaaa9e164f059,499.43732
a7a7212789ecf4702334e9d7afda0bf50dcc62c7,0.59383327
9ea8936fc4032e7ac564d3fb19c7eec9b82b4833,484.11642
c0c1b0a9bb9f86fe701ea75200255f2841612546,475.40634
da114f441ce38da76c5732b49dd97452900c12db,0.62227964
95771cfcb7feb9cd8ede0dc51ef60cc6ca31398b,437.215
c66ecaee41d08c2aed17688c67f41ad749dd7e08,565.9035
4afb560ec531a92cbfaeeea2760d3906a237e2a4,0.59383327
528dd53aac2e98ae6514637dde7bda883636187f,0.2128824
b337af487f7962a13cd01ff46a8ad018c36aae13,564.12415
838819e380664b54ce26c5a374fa00d5a09f1f66,485.31543
1254edf4a16f9986b6035a98f4739a46bd445cec,470.90652
659a8a61d89abbdf4ec2b6021bd828ead0d45a7e,452.53668
a455b39a38c7eab16ffe1afc96e50ceee285e4ab,0.2128824
8d8a4d18a9e48040f2d060fdebd2bf38ee6331d4,436.59854
ba3b8c7ad441d5ab525a57750951c6008c9a0ce2,471.51462
0b2bb0d770a048460635524280814fa93d61e2d9,470.87112
3d37ebd4442995d8706e2b61a82e24be7810ba60,473.80374
71ebd4766a377b3136bf240effab3c4a21c1d160,441.73257
0b81e78c9196c26554e1dbfb2886d0b1caaee57f,0.2128824
70a452eb2468fab6734007b7fbca04d798a577d4,658.8663
3aed699de60252c5890ae5aa8e9ee0e04762d950,418.42505
b4d92ef68697a52731950962efeef7732c598a29,467.51495
a6dd59fbc6a31fd154ec1b42f8d32b2b0f68d01e,422.5952
b0e6d9a800c6161f19982d3a2ca923369d426c3a,462.9296
0ba051d8db0608d22aa3afd1141b99096a3f1f01,483.18097
010f40757d0121c336eee26020c320b7cd22c8bd,430.20166
58db7e8ab03782cd8a74b38ca4e09d1a8d69444e,0.62227964
bb012421e88a0ee1ba5eae1844981ead4ad0de14,633.7851
d00b2982cdf0b6e90a5f9dbe24eae5ffabeea87d,500.63422
84e64a158420dd8ed7712f200ece7060dd8928b9,464.14664
4a587b231549cf4dd9e8d8a6e670b1e6000cd5d8,431.63983
5f15c7c62ed22711e914ad1a88b7ffb0d207ca99,470.74173
a1aae127c63308b4a6355ccb16f99918cd513fac,0.62227964
75b3ea3112b7c010512672e211971e1bc28e1c02,432.27228
5516df900f8b8146759765865b547d4101610fd6,408.8364
2b3061ad2a0578e77b7ff7fa71161138e4cc03cb,475.23416
39afaf1c7ac2609fb67d2a82420917b00cf6d8af,462.68652
5951cc578661069e16579472bc48423cd559131c,469.06937
2c4216eeeab41b8b2359c0093d08fec4c095c0e3,420.52606
226bc79b8748d5b9e71f04f7e08f3ce22b2ba5fd,520.7593
afadd9349d5960c36946b1d3f50dc70b8a72d385,0.62227964
d5f020b8dcb4244a02412bbbe8be8ac0f9864a65,487.95288
af43655ead65ac652b42e062b617f290ea60f1ba,0.262609
4eb012933907d41c6a44cd988caef09980ac4115,453.40076
b0fe66a054153433ea939280a03b6078ecf5627b,442.59683
cbb7cffc69dd02f933ea1ddaad430d855c41b92d,494.41785
d047b5c1e7ebc3a0fc980bd89925a88eb60c3a95,496.02243
6e9f05d4165f979ab0421a7c4da5bbc94bb98e60,0.262609
d70866063e21b298063e910dffdb5069075912cd,0.5173792
7e859ae82a9d17b86d86d99eda6e5d686c038674,457.7785
35d961b647670f9d1de666a3d453a61ab2a92a0e,0.2128824
91af1ad89f229ba526ec92b2723983e53ba52476,499.48392
4b087a8143279d52ae9e2d5e032c6b63489c2fca,600.2467
92604e7c9df4b24677b55884f8331b86e058994b,532.5345
db41f8e8f96de2f4bbba079fc9fcab78811a3589,449.94125
528153c48ecb0f3be045b1089d4561e420d23789,660.07025
9f2d35c5913124f6067afb7ac08dd2016183ab38,0.62227964
129a144075139d67277018fe820d4fc707e21a35,441.22806
1dcf3e435f6781415282f87c5aa126be69fc8370,516.3356
9153b7dde7dd2c4add79996a8844ae02449a1184,2.0583918
f011c4b90ed283985dfb7970cf469c169981545b,459.06262
33d8209854d53a7b0fb06149502967eb02bbd30f,4.593844
80ae8a9263ab2dbb2b8594814807e70a6c300ec2,500.57086
2dc8d7a62f3cf7e88d740a13378b5f03592da235,466.9145
1a87c5992c2b13ab6e4e1b4575aa11332aa75bcb,0.2128824
ce11a825c9d7995c37f8904cd25933a0ee3cefd3,452.08978
83a6c61e846e60f0ad2b5992aaf8ea5c9114952a,467.74283
96c1719829492a177943eb30b1d36a03632f2486,432.04083
2abaa7d3759d277dd920da6e8099939c1f794be0,717.62146
d85e8440d362a210b00897420c938f305e036fa3,437.29272
28b79219833b86a583f6f39b6c18ef47e60a4938,441.16824
caa68a3360ee208ecbf043899bcc1c602fdf8b67,452.33502
3b06577c39e0ec708ed8693432e578229f518745,0.2128824
5c9d188e145b935bde1da2a0de0b35321c7bb272,427.1171
39de7b7dc1c52dd45dbe223a0a59658a5431363a,457.74326
59f8b4acda81257c989eee99e03b4dcd5c7db08a,0.59383327
bf05715519b1e948cc6b5b56672733b370cb11c4,513.1432
1457ec567207779b174266301845e0f6b9ce0ef0,0.5173792
96462e71ac074c22a557d37d04dc91de17bc3db4,0.5173792
964348513599cff01cda30441227c8fb7aaa3918,451.6082
0354ab5c76efd93f7718e64f89e1af479ca6e37b,455.74533
60562c040b6735756c31d3d53801bf0c968f036d,406.97284
d05bf966ff1ab2ac3aa0620fb7b9f46b9efe36f9,413.00287
76a579eef67261654c12a3b7057b364682b91d01,447.0956
b1ef1322d2d6e5b8c7b8ca2976536d9f886c4f9e,437.5327
d4844eba839f4a067125a4160e7d3b28415432a4,0.262609
a43b01b95c09f7b1887f668e50fea5986efe7122,492.60696
069f17d0415059234c20576b1b760bd3aa552f88,0.59383327
b1d9b94df65e67a5d52c55a0708839264d2488d5,453.54956
68989abd3f0388b6835c6cfe2c6115bbb5d658fd,530.8833
6a066bc24679eca8c88b9c7171c89f1bda31d509,0.2128824
9250a892a30183969cc275da38a38562ce2307f6,0.62227964
f15c5edca1932004fb70d8779fcc2d0fb5526804,448.39288
338916b4c428b53df39d8903eb484c026fab0fab,425.87192
1fb68340a712e25c2b9c1e9409aa67ea9d8c10ba,0.262609
508fb8507c33a15fb4655b07cf9d86a2f324fad5,536.3932
6d4bee056abcea733d36060113427081daae72d1,811.7925
5a8bbf28eb86b6a674527b2e03ad60d8e35eff3f,0.2128824
a032c86d0903ec6cb708ee26590cc06c29a2a490,500.97458
39d7cd51e8b454698d0b88a3a66d87e886f4f284,0.62227964
72abb9585ff5fad1e243d34c7d1ad69e5ead1f5f,663.67084
f7fe5ca92fc675604a80acb04247d1ec2d40e066,467.59293
2ecbd0a32578c598c7b11c45cfbfc281aa898999,3.8694658
fc5b56b3712d7c98ce1caf52d085c5e7ffa4a06b,593.31915
b698fe59ed113dba7e6c94cd6682d3acffc0050a,0.262609
3f0aabd602e0ec426a7a77327ce68571ee46988a,0.262609
31d8d7b803ec6856465de2b6549994a2900a7fa8,443.53293
c8400a9922328f463838ea5cd9029a8b56bd9b56,409.22852
05c1f2b2273688b2bcb99e6c3ae64e85ade9a0fe,464.07126
a01e0c6a668906165e58e67f4cb832b4f6f76ffe,433.38647
ae5c5d5c814e086c7b7de4c3dab4e6758525f777,515.8499
93f6002c174ea7b386b1a909d97c9cc8f20e33b5,453.94547
3c9a334da41db15852294edfa891312f5999a74e,647.948
d2c2bbfac45a0b703f1b210d57c7fd27d76a17ed,439.91248
9b2ec04e55645942f7cbffe895f18dade1c4bb98,434.02475
43b5f95ccb6ca8034357b18328fcda45ce9d6a6c,0.2128824
dc9aac8ce495d0bc5199cdba4aeca815e2180f0f,445.88626
92c895bc37dbdaa752903a47b054f9feee7f2e00,0.59383327
2d7302dc7ff97f99ed1e2445f2b0f280c181c91c,652.9785
5b0ed5b582de51c6377b545ba47ee47a1e1a57da,470.05896
27d52323a6cd30cbaad5a3c56dd486e50868c054,496.4562
18a653046a82a4c5cafbb1bcd27cb5b0f8875292,492.13135
8d335794a40dd8b2cd2a63b7befb612595ac9b33,453.73105
8bae38d71e416109afeb44e44f049ca05063b32d,506.52402
5aa3f595cedc6029676923a0ced951c763eb759a,449.36975
3e26ead038e5b5759d3d85073df16d3c6277a1d6,0.262609
9711deaac163efb67ebb06a389676b2aa97279bd,558.6861
d41be81b2c78069c4b4f0aacd62aa39fa84f08ec,0.2128824
05b619d9bc82a73a3f9bc2082fa915e9983dcd6c,432.44104
0dd10002ef9464b50cd3983b09c92a4ae2c60c52,459.51434
7d818694677a9798ad96f06df3abdc166c5f8716,0.09176701
a840fedf36ad6c7f853464941bda69f24e561ce6,598.022
67855ef6e11f5d2c69aeca430ff04b83a97d045f,536.49164
fc42f6eed5bea0d1eaac96e20b83bb9afa669cd6,558.97833
5573260fce2f2f53f9db0eb39bd1e9c87cbe9ac1,473.51053
554b003cb381ad55a7aaa8a62aae6e06422eeccc,402.99414
4409fc9023f525d75d824b0f95e2a96ded508c1e,442.53207
b3f9eb3a0ba6f92b8373f4d1a1491e62f69ff52d,454.685
339eae574442eb2feadab346359cfff9c94d7fe3,451.57715
d419baba6a3e94d7b6d08b58d74cf6f3fc50aeb7,0.62227964
95219ba812d70258c1c49c49332a1c15428b2ac8,567.15845
d1452e2825da3da9ce4809e9ff1c6a7377e31bd6,435.10464
1692c679d7772327a03e4a0876288f7b93f154b5,529.7718
62d2c02c9dd4acf91ae91dfd8fa781203bc9fc2f,424.6253
5546918b748940cb4bab283c64d31e9ee994c62a,676.7611
9a41903af416102abc04818e991da5d445eec71f,461.5155
eead7cec76f8c664fe2eaf1de17c4d4b20396c81,443.13538
153fa858e944b08dd072f907c4401d31068c530b,538.70905
b8e95fe12d3a90f8d3934e78d6785309fa0575cb,0.09176701
95c55f3a9c01e36da49a2bcb5a32428885481174,474.8698
0d6e25ccfedded4c38caa1ffc259800b28f13de7,451.2829
619ba88fe59ab61fc3fd6f634f1a225937a2dddc,437.47275
ceb0286dda0ef14cc1d61268c3b74c9cb4f30ea1,447.7702
978de2f730ba3896d05e7a686c947f31f7302c24,421.65375
b4db18a0fd7287a039b6993dd72f89dfa14a2e40,458.7774
3006e43d450c8dea4fa623cd8ca77a073bfff1f9,441.76804
096c60e489ee4b472413b3314b29d40d6c448a4d,545.4554
c23027593c25c62587d6fc1bf61120f8d76ed0d3,448.64935
63d40d8de3335de205a2ae84bd99b3540de06e0b,0.262609
08294394882e3ebf3de26f13ef4c9914ecc9cf97,407.95178
a57d893c8ae0a2ddceefb6c117e28d2e86070fc3,469.4574
274ae35270dd91c50510ceb8406a7cda3790822c,462.47455
d0dd165443558cd766839a27fd916afac1a30b2a,435.64835
c560938f19ea018b9fecac02b794ce4622752aac,0.262609
74b248a09e46df7999d7550e8a996eb8f1688cd0,615.50116
091070cbbf4136b1b6ae25fc5ab5462276849486,544.6487
03bff6d8599a17ba9c58824ed92d39e952eef74f,434.1854
84a8427ac75fef6dc247bdae543bffb2c1f5fbad,0.59383327
030319ee21c3366af809e1d2fd6e3b755d1fa82f,472.57123
3363f2e16d453f013d2eb6b7e9906c9f1a009ac1,442.49896
aec45faa76ea5a9df7bb6a59d1988a8cb187def6,0.59383327
ab9b56aee2b09c5591a8a18141dd8d1352e8efee,0.62227964
b0138e0a521c3051655d1b721098d5f52e1835f7,419.63794
a298ff0e51742a305f9efcff3b2078274cb2d6b2,544.184
2f16a908a7a34b6c9847715cab8a39ad70981e80,0.21452129
1ea82fc649ff450e9b4c75f1af7ba8591b6e3d29,449.30148
bf76979e1549af03099e6d8369e81141c98482a0,0.62227964
dd157c374fcd3b4cfe8113af00b8df78396ceb70,432.2591
2945f1ff8c80821c207e7880f784b841ae3ddc12,440.9835
252196dbc78f0404b9b522b277013b121eaa8bef,427.6692
ff4cbfb96d39d59faa466fc6282514c1507c83e6,0.09176701
e1cc4e163c273fdf972173732233395922a89aec,455.73694
64d2779536c4913b8a571efa31b2536903c4e67b,453.35434
36487fce907fc9b27f5dec420313f5a9bcda5541,439.29733
34e1377ac6ebdeb7643597f696b75fa8ad650fcd,473.34235
bb810952683d7e2fecfa039b94ac594ccbda5675,570.8425
af4d772c3b035b0b6ee88732ad8f4d1082016bda,434.80173
a88054e4ecd2baa4f6a67536ff9ab5a72a773232,439.55966
5f54bde80089da382fc511f03286df3e5055286d,440.1757
7cd5166d52a98c82381002ab0cb4ea73bbf8d976,498.07224
69b4c9886f0b98ca820ce2308b82eaf80c8447f2,472.20688
6cc9dd743927920a1e44392824635b5db31f03ad,0.59383327
c35b4f47a0122f981bdfa7de586d865f8f901a52,0.62227964
c12bc5ad48c163a8e656bd501d58526c53fd549a,720.32776
cc1a22f0429db012932076d5552e429acbb97610,426.53226
926459d2a41351c32a13cecea30e3c318323bf26,0.2128824
1051570b5fcd81ad813c1c87ea2956dd4f64eb00,445.36313
779ed0118fedfee66e5c4253eab09ddedcdf7300,455.07455
659af159db4c2d055cbd9d3a9a5fc2523007115f,0.62227964
5888d7dc571177d09f7d9905011111d23aa7c18f,421.90326
d23d0699d496b7e379f9118c95ce581f748a6de8,502.44586
b769873bf7302f71a910cdee975c47dbfdee20c0,435.9053
38c5bc5396e836b91729a825eba7b5cc594a36fe,0.62227964
2c6e1b5ea567fdac8e1fcdddb331348fc8851bf5,572.0057
19d05f1dc0b205cf6c8638bbfc335595ac7bb5a0,595.2824
6f60400a1f53a48778f9465c01595cc8c514517f,441.26523
06d6f83e37a1a70421c8c8d645386424895e09d6,457.6842
428da6554a9a7e9f1a8a968fdc17ede08d92da84,472.3578
928704b6be0d6d3364ab2445a7061f3f7d0467cc,0.2128824
bd4c79dfc40fa855043cfab3232f55d52ea2ca98,453.63763
04cce577ba1f5a3ea2ff5e5bd093d82efa2200bf,0.262609
3f2243044e9df4f1f332ed54af72da3f5614d7ce,529.7699
f6ec931c0e86421b1c4c8bdc02d77ae435c1b0d9,427.14215
db3a352bdaf9f14477f254265367540b233706a1,485.0103
9a19fa424c24bcf26acaff7689426292c304885f,673.83344
1be967dd3c730c59f797a28e129633ce5478b933,447.83118
c2f9ae19fa6d517a5d9a43a619390320f857905a,0.59383327
6aa0cc0630fd5007fbe484f7af4fbf8f8296da1e,386.43097
298d4d6f93ab9d1378e9f46ab1f753bcc1ef0df8,430.61798
9b6407639e00cd0db0932036eeb846a9f64c7fd4,497.58713
6637125ef9b4b482f373159d01dfe6f612383af3,0.5173792
467114815ac851911cb1992f542b11c1bbdf431b,456.46707
9eab7eef302e43a59349cce16bf13ec56b5b1650,445.1542
912d2526fa208c067889debaa1dd1c8cffefa07b,0.262609
744e759e02e8a372617c2f770458538747971cd0,590.003
b356f2bc82b3bff6c0167416c9c6009aeeb51fd5,494.5567
de2a9640c846726732ecde8421dd87a5ce484e5e,0.2128824
a547a9be1ee14d52a566331ea79bef964beeb3ca,422.77307
56eb3513daad1ce27034731675e3f45d86d713af,0.62227964
7dd9dcfa7e50cef3e66f05c9675e1ad2f6eaedeb,564.6398
2eced8c5dd3a6785f14d726d90b4393c6c362a02,426.5309
e69b5d8f8430cd964b40d2e5d0cb6b7d2e80a119,436.1751
09de69abdb8b59ed98d119195be503383e0a8e8b,0.5173792
288045fd157d4286c74728a2b725c53e3b7f7f1a,436.82086
f9c9af350b5f17e6774d065e0951574435e4caeb,0.62227964
d5c3f4bb108d44d14ca73f9aba8482cee6abe766,435.23355
4933f80b9b101a09097f44da042a7fcacb185953,0.62227964
d7150a1ebd50d9f117d1111b490a374253bee71c,522.9641
e72fa771191b450f9e2e1472f016e33a60c6fb39,449.5526
bdd63cf70387e63e12d6ad70539ff891f7b70b0f,494.95844
c362cf8c211484fe825398b73f5bf443cd3be5ea,526.34216
7a33de3d4f9367374cbdbb6065d63763dab41569,452.50525
3401dc2a38ef0c202bf24be95f8ed75ff1fbb29d,418.12723
db8c88cd772678403eda0dd67ebd1b5ea36f17cb,542.83374
6efad3bdf1d6074c7b0375fa3e65744c8d1f990c,0.62227964
cfcb565c3d3f4f8ead637f0dc257f0dcf72250cf,428.45798
ee0885aa265050eeb090874d8fc0efe12ea4c32c,506.26556
461e4faee005cf8421dd1390e73c8ecefe55708c,0.62227964
0a96d84d3a96fc714d88ad71f9a4ca0ddca7c59f,499.90546
c5c63de7c53114b50f3ef7b23569d7ce0fd699f5,567.89935
aa7a3291afd542100175a10408549056827fe618,417.435
11ee06622b224d5d52075c204c09e9b75325902e,452.77228
f706176e67c38998f303eb27cc7ce81f3611e006,570.5536
0c33338444f5c0c91f480ff20e060224b70da8cd,425.6281
6fcde92b94ac81c3af51fde33ba06e9d42ab33d5,425.68564
cd046350ee259cbb89d55848ec3124704b0e5148,451.72153
356a52ad3350cf1b628de8843f66158d067b189b,0.5173792
064ce222f55f971ae8f088c60e27c8a028ffeaef,476.91632
e9d7a4b75879a8ef6f08f10791937357ecafe118,0.262609
816f7ef9ce56868b36b8cca7e59f674a9c4154b5,619.6816
79441742a493696551c0a9a61c041fa71930c4fb,471.98822
039ad14ba4a17c2a9025efe15292de9fe3ce9366,431.0571
019b6db049d611b781a82734129785fc5dcae636,506.5134
32d867d9a4425e95015245f3fa018c24834801da,0.5173792
66b4ad25205fc4937200b167c1423878b01fd894,439.07043
3fbaf4fb6d46edbafa95c75481085ad8594850f4,439.68008
18c844146b8b51bbcee016bec5432bf20aee54bc,435.4087
6c58b303c0f060d4cf4ee9db14af459f06c5f1cc,0.5441067
811dcae2887107c5930bb6a68268e5b5a7ba8927,487.02124
82863576e7b7c1010aeab9d69fa1bc2e482d3eee,2.2727852
7890f3989b198da9e6c8587025e413ddf77285af,450.14987
4efa255fd41f123305138c3ef75aabd046bcc8df,440.81882
69e93de9b7d5f217c778c14b1f12bd9c44b4089b,0.5173792
33cc5b52551079fc2dc452e140637b4e28dbc611,495.4794
145f04ee6d7252b80a2d2c369d0d270184856c09,443.6938
d13cf2b05a89155aef3fc85acfc7a33afdf75a8d,435.64505
4383aeb2ee40e4a9107f3f938cba9d4506e6954c,0.2128824
27aef965dac7309c21abfb223f7c87d1e4daaa60,0.2128824
6f1fbc8c32c7a01ec766511a34b269ca7949e458,475.3526
ed8c7e4ceb7e7b0560fd808d82df1f9ad9dafdb2,438.96527
993859852ec85d1b0e1d9e0a8a412b40dd325900,448.23804
d79a552f54f331ba038ecde974731ac33ec99e1d,610.51483
0e8aa0e89a491cc4b5ea8df5be8be2e56f92d8bf,439.13028
ea8e0e1f4c35476410fe2f83510b1586728b2c7b,0.8906505
dae8ec06c8d2b4f1acfd4600272ca11e9b360239,502.8801
a3c335908946c0df638ce9fa5263bfb506981434,523.15753
7d6f8b1d4cbc06a5402308894d57b4c5d3e9d200,442.34677
be727599419e9ea8e7c91af2d9a867f8b427ed06,0.62227964
4ed06d726e3468ed98caf7237a28ac97151d2f29,447.653
0487686bc73ee5fb18443ae24cc29f7f154819fb,432.35815
3286957d6fb4630935c69e065cb921e8c4cf435d,465.6572
b723d556502b54c02accd3a0622748212311a6e6,500.39432
a34669a15c14de9dbc442e5e2a63e0b78e26fb4c,444.0822
529a467e583579ae150d41d211c16e227df93fe5,426.6475
